gruppo,post_id,timestamp_utc,testo,attori_trovati,meccanismi_trovati,giudizio
dentro,115684406134734247,2025-12-08 14:25:51.030000+00:00,"The only reason Marjorie ""Traitor"" Brown (Green turns Brown under stress!) went BAD is that she was JILTED by the President of the United States (Certainly not the first time she has been jilted!). Too much work, not enough time, and her ideas are, NOW, really BAD - She sort of reminds me of a Rotten Apple! Marjorie is not AMERICA FIRST or MAGA, because nobody could have changed her views so fast, and her new views are those of a very dumb person. That was proven last night when washed up, Trump hating, 60 Minutes ""correspondent,"" Lesley Stahl, who still owes me an apology from when she attacked me on the show (with serious conviction!), that Hunter Biden's LAPTOP FROM HELL was produced by Russia, not Hunter himself (TOTALLY PROVEN WRONG!), interviewed a very poorly prepared Traitor, who in her confusion made many really stupid statements. My real problem with the show, however, wasn't the low IQ traitor, it was that the new ownership of 60 Minutes, Paramount, would allow a show like this to air. THEY ARE NO BETTER THAN THE OLD OWNERSHIP, who just paid me millions of Dollars for FAKE REPORTING about your favorite President, ME! Since they bought it, 60 Minutes has actually gotten WORSE! Oh well, far worse things can happen. P.S. I hereby demand a complete and total APOLOGY, though far too late to be meaningful, from Lesley Stahl and 60 Minutes for her incorrect and Libelous statements about Hunter's Laptop!!! President DJT",['russia'],['attacked'],
dentro,115052030103944534,2025-08-18 22:04:18.568000+00:00,"I had a very good meeting with distinguished guests, President Volodymyr Zelenskyy, of Ukraine, President Emmanuel Macron, of France, President Alexander Stubb, of Finland, Prime Minister Giorgia Meloni, of Italy, Prime Minister Keir Starmer, of the United Kingdom, Chancellor of the Federal Republic of Germany, Friedrich Merz, President of the European Commission, Ursula von der Leyen, and Secretary General of NATO, Mark Rutte, in the White House, which ended in a further meeting in the Oval Office. During the meeting we discussed Security Guarantees for Ukraine, which Guarantees would be provided by the various European Countries, with a coordination with the United States of America. Everyone is very happy about the possibility of PEACE for Russia/Ukraine. At the conclusion of the meetings, I called President Putin, and began the arrangements for a meeting, at a location to be determined, between President Putin and President Zelenskyy. After that meeting takes place, we will have a Trilat, which would be the two Presidents, plus myself. Again, this was a very good, early step for a War that has been going on for almost four years. Vice President JD Vance, Secretary of State Marco Rubio, and Special Envoy Steve Witkoff, are coordinating with Russia and Ukraine. Thank you for your attention to this matter!","['putin', 'russia', 'ukraine', 'zelenskyy']",['war'],
dentro,116398358272601798,2026-04-13 16:33:16.102000+00:00,"34 Ships went through the Strait of Hormuz yesterday, which is by far the highest number since this foolish closure began. President DONALD J. TRUMP",['hormuz'],['strait'],
dentro,114455860282159313,2025-05-05 15:10:29.012000+00:00,"I just had a very good and productive telephone conversation with the President of Turkey, Recep Erdoğan, concerning many subjects, including the War with Russia/Ukraine, all things Syria, Gaza, and more. The President invited me to go to Turkey at a future date and, likewise, he will be coming to Washington, D.C. During my four years as President, my relationship with President Erdoğan was excellent. We worked together closely on numerous things, including the fact that he helped return Pastor Andrew Brunson, who was imprisoned, back to the United States — Immediately upon my request. In any event, I look forward to working with President Erdoğan on getting the ridiculous, but deadly, War between Russia and Ukraine ended — NOW!","['russia', 'ukraine']",['war'],
dentro,116378705268992787,2026-04-10 05:15:15.066000+00:00,"Trump upends China's lucrative sanctioned oil import scheme after Iran, Venezuela interventions: justthenews.com/government/dip","['iran', 'venezuela']","['oil', 'sanctioned']",
dentro,115129261076571259,2025-09-01 13:25:09.688000+00:00,"What few people understand is that we do very little business with India, but they do a tremendous amount of business with us. In other words, they sell us massive amounts of goods, their biggest ""client,"" but we sell them very little - Until now a totally one sided relationship, and it has been for many decades. The reason is that India has charged us, until now, such high Tariffs, the most of any country, that our businesses are unable to sell into India. It has been a totally one sided disaster! Also, India buys most of its oil and military products from Russia, very little from the U.S. They have now offered to cut their Tariffs to nothing, but it's getting late. They should have done so years ago. Just some simple facts for people to ponder!!!",['russia'],"['military', 'oil']",
dentro,114190034933659125,2025-03-19 16:27:36.092000+00:00,"Reports are coming in that while Iran has lessened its intensity on Military Equipment and General Support to the Houthis, they are still sending large levels of Supplies. Iran must stop the sending of these Supplies IMMEDIATELY. Let the Houthis fight it out themselves. Either way they lose, but this way they lose quickly. Tremendous damage has been inflicted upon the Houthi barbarians, and watch how it will get progressively worse — It's not even a fair fight, and never will be. They will be completely annihilated!","['houthi', 'houthis', 'iran']",['military'],
dentro,116235861005528220,2026-03-15 23:48:04.581000+00:00,"Iran has long been known as a Master of Media Manipulation and Public Relations. They are Militarily ineffective and weak, but are really good at ""feeding"" the very appreciative Fake News Media false information. Now, A.I. has become another Disinformation weapon that Iran uses, quite well, considering they are being annihilated by the day. They showed phony ""Kamikaze Boats,"" shooting at various Ships at Sea, which looks wonderful, powerful, and vicious, but these Boats don't exist — It's all false information to show how ""tough"" their already defeated Military is! The five U.S. Refueling Planes that were supposedly struck down and badly damaged, according to The Wall Street Journal's false reporting, and others, are all in service, with the exception of one, which will soon be flying the skies. Buildings and Ships that are shown to be on fire are not — It's FAKE NEWS, generated by A.I. For instance, Iran, working in close coordination with the Fake News Media, shows our great USS Abraham Lincoln Aircraft Carrier, one of the largest and most prestigious Ships in the World, burning uncontrollably in the Ocean. Not only was it not burning, it was not even shot at — Iran knows better than to do that! The story was knowingly FAKE and, in a certain way, you can say that those Media Outlets that generated it should be brought up on Charges for TREASON for the dissemination of false information! The fact is, Iran is being decimated, and the only battles they ""win"" are those that they create through AI, and are distributed by Corrupt Media Outlets. The Radical Leftwing Press knows this full well, but continues to go forward with false stories and LIES. That's why their Approval Rating is so low, and I can win a Presidential Election, IN A LANDSLIDE, getting only 5% positive Press — They have no credibility! I am so thrilled to see Brendan Carr, the Chairman of the Federal Communications Commission (FCC), looking at the licenses of some of these Corrupt and Highly Unpatriotic ""News"" Organizations. They get Billions of Dollars of FREE American Airwaves, and use it to perpetuate LIES, both in News and almost all of their Shows, including the Late Night Morons, who get gigantic Salaries for horrible Ratings, and never get, as I used to say in The Apprentice, ""FIRED."" Thank you for your attention to this matter! President DONALD J. TRUMP",['iran'],['military'],
dentro,115577034428518924,2025-11-19 15:19:48.814000+00:00,'President of peace': Trump tapped for Nobel Prize amid talks to end Russia-Ukraine war: foxnews.com/politics/president,"['russia', 'ukraine']",['war'],
dentro,116832995541119171,2026-06-29 10:47:14.501000+00:00,"Highest Poll Numbers Ever. Even Higher than Election Day, November 5th. This despite the fact that, IRAN WILL NOT HAVE A NUCLEAR WEAPON!",['iran'],['nuclear'],
confine,115264848871452989,2025-09-25 12:06:55.250000+00:00,"Wow!!! A just out poll has Jack Ciattarelli essentially beating close to incompetent Mike Sherrill in the race for Governor of New Jersey. Jack is tough on crime and cutting taxes, two things that people really demand today. He will be a GREAT Governor, and Sherrill wants Open Borders (again!), men playing in Women's Sports, Transgender for everyone, and all of the things that almost DESTROYED America. She is a big supporter of the perhaps future Communist Mayor of New York City! We need Jack in New Jersey!!! President DJT",[],['destroyed'],
confine,116386222716690641,2026-04-11 13:07:02.215000+00:00,"I am watching fertilizer prices CLOSELY during our FIGHT FOR FREEDOM in Iran. The United States will not accept PRICE GOUGING from the fertilizer monopoly! American Farmers, we have your back! President DONALD J. TRUMP",['iran'],[],
confine,115367574318732455,2025-10-13 15:31:21.181000+00:00,Happy 250th Birthday to the United States Navy! Video:,[],['navy'],
confine,114675518227311570,2025-06-13 10:12:23.263000+00:00,"The Appeals Court ruled last night that I can use the National Guard to keep our cities, in this case Los Angeles, safe. If I didn't send the Military into Los Angeles, that city would be burning to the ground right now. We saved L.A. Thank you for the Decision!!!",[],['military'],
confine,114254008984567465,2025-03-30 23:37:02.640000+00:00,"Kristen Welker's entire first half hour of the Lowly Rated Meet the Fake Press this morning, was devoted to the boring Signal Witch Hunt. She doesn't want to talk in detail about anything that matters like how well we are doing against the Houthis, substantive Peace Talks with Russia and Ukraine or, Iran, Iran, Iran. She wastes my Administration's time by talking to them about ""NOTHING."" Why can't NBC, one of the Worst Broadcasters on Television, hire people that are honest and credible? The reason they don't is because their Chairman, Brian Roberts, is a pathetic Loser, who is petrified of the Left, and always will be. Comcast's MSNBC and NBC have fought me for years, spending almost all of their waking hours making up Fake Stories — and look, I'm PRESIDENT, with really high Poll Numbers and Great Accomplishments. Good job Brian!","['houthis', 'iran', 'russia', 'ukraine']",[],
confine,115462098072054944,2025-10-30 08:09:59.195000+00:00,"I had a truly great meeting with President Xi of China. There is enormous respect between our two Countries, and that will only be enhanced with what just took place. We agreed on many things, with others, even of high importance, being very close to resolved. I was extremely honored by the fact that President Xi authorized China to begin the purchase of massive amounts of Soybeans, Sorghum, and other Farm products. Our Farmers will be very happy! In fact, as I said once before during my first Administration, Farmers should immediately go out and buy more land and larger tractors. I would like to thank President Xi for this! Additionally, China has agreed to continue the flow of Rare Earth, Critical Minerals, Magnets, etc., openly and freely. Very significantly, China has strongly stated that they will work diligently with us to stop the flow of Fentanyl into our Country. They will help us end the Fentanyl Crisis. China also agreed that they will begin the process of purchasing American Energy. In fact, a very large scale transaction may take place concerning the purchase of Oil and Gas from the Great State of Alaska. Chris Wright, Doug Burgum, and our respective Energy teams will be meeting to see if such an Energy Deal can be worked out. The agreements reached today will deliver Prosperity and Security to millions of Americans. After this Historic trip to Asia, I am now heading back to Washington, D.C. I want to thank the Great Countries of Malaysia, Japan, and South Korea for being so generous, gracious, and hospitable — Also, Australia, Canada, New Zealand, Singapore, Thailand, and Vietnam, who were at the Dinner last night hosted by His Excellency Lee Jae Myung. Hundreds of Billions of Dollars are being brought into our Country because of them. Our Nation is Strong, Respected, and Admired Again and, THE BEST IS YET TO COME!",[],['oil'],
confine,114700676310138971,2025-06-17 20:50:25.142000+00:00,"""FBI asked spy agencies to destroy intel on alleged China plot to aid Joe Biden in 2020 election"" justthenews.com/government/sec",[],['destroy'],
confine,116026828636501753,2026-02-07 01:48:23.755000+00:00,"""Record Stock Market, and National Security, driven by our Great TARIFFS. I am predicting 100,000 on the DOW by the end of my Term. REMEMBER, TRUMP WAS RIGHT ABOUT EVERYTHING! I hope the United States Supreme Court is watching.m""",['market'],[],
confine,115884319075881590,2026-01-12 21:46:20.430000+00:00,"Effective immediately, any Country doing business with the Islamic Republic of Iran will pay a Tariff of 25% on any and all business being done with the United States of America. This Order is final and conclusive. Thank you for your attention to this matter! PRESIDENT DONALD J. TRUMP",['iran'],[],
confine,114780321031653396,2025-07-01 22:25:07.148000+00:00,"My Representatives had a long and productive meeting with the Israelis today on Gaza. Israel has agreed to the necessary conditions to finalize the 60 Day CEASEFIRE, during which time we will work with all parties to end the War. The Qataris and Egyptians, who have worked very hard to help bring Peace, will deliver this final proposal. I hope, for the good of the Middle East, that Hamas takes this Deal, because it will not get better — IT WILL ONLY GET WORSE. Thank you for your attention to this matter!",[],['war'],
confine,115216434940272027,2025-09-16 22:54:37.286000+00:00,"I am getting amazing feedback on my Lawsuit against The New York Times. The predominant feeling and sentiment is, ""IT'S ABOUT TIME!"" The case was filed in the Great State of Florida! The Radical Left Media is working hard to destroy the U.S.A. We are going to stop them at each and every level!!! President DJT",[],['destroy'],
confine,116507501775457290,2026-05-02 23:09:53.790000+00:00,"So ironic that Cryin' Chuck Schumer and the Democrats are hiring SLEAZEBAGS like Barack Hussein Obama's Crooked former Attorney General, Eric Holder, and others of that ilk, to look into Voter Integrity, when this same group of Human Garbage RIGGED the 2020 Presidential Election. GET TOUGH REPUBLICANS — THEY'RE COMING, AND THEY'RE COMING FAST! They're no good for our Country, they almost destroyed it, and we don't want to let that happen again! These are highly dishonest people who are, in many ways, treasonous, in that they are trying to destabilize the United States of America in what, some would call, a War. Republicans must TERMINATE THE FILIBUSTER, and approve all of the necessary Safeguards we need for Elections to protect the American Public during the upcoming Midterms. MAKE AMERICA GREAT AGAIN! President DONALD J. TRUMP",[],"['destroyed', 'war']",
confine,116396009153482976,2026-04-13 06:35:51.389000+00:00,"Impeachment Bombshell: Secret memos expose Ukraine accuser's bias, hearsay, and false claim: justthenews.com/accountability justthenews.com Impeachment Bombshell: Secret memos expose Ukraine accuser's bias, hearsay, and false claim The new memos declassified by Tulsi Gabbard were not available to the public during the 2019 impeachment trial. Apr 12, 2026 11:35 PM",['ukraine'],[],
confine,116272810363139207,2026-03-22 12:24:47.035000+00:00,"Now with the death of Iran, the greatest enemy America has is the Radical Left, Highly Incompetent, Democrat Party! Thank you for your attention to this matter. President DJT",['iran'],[],
confine,115946969213492152,2026-01-23 23:19:05.664000+00:00,"U.S., U.K. Strike Deal on Higher Drug Prices: Move marks victory for Trump administration campaign to get other countries to pay more for drugs: wsj.com/health/pharma/u-s-u-k-",[],['strike'],
confine,115871567004197826,2026-01-10 15:43:19.258000+00:00,"GREGG JARRETT: No, Trump's order to snatch Maduro was not illegal or unconstitutional: foxnews.com/opinion/gregg-jarr",['maduro'],[],
confine,114808616176041421,2025-07-06 22:20:56.787000+00:00,"I am saddened to watch Elon Musk go completely ""off the rails,"" essentially becoming a TRAIN WRECK over the past five weeks. He even wants to start a Third Political Party, despite the fact that they have never succeeded in the United States - The System seems not designed for them. The one thing Third Parties are good for is the creation of Complete and Total DISRUPTION & CHAOS, and we have enough of that with the Radical Left Democrats, who have lost their confidence and their minds! Republicans, on the other hand, are a smooth running ""machine,"" that just passed the biggest Bill of its kind in the History of our Country. It is a Great Bill but, unfortunately for Elon, it eliminates the ridiculous Electric Vehicle (EV) Mandate, which would have forced everyone to buy an Electric Car in a short period of time. I have been strongly opposed to that from the very beginning. People are now allowed to buy whatever they want - Gasoline Powered, Hybrids (which are doing very well), or New Technologies as they come about - No more EV Mandate. I have campaigned on this for two years and, quite honestly, when Elon gave me his total and unquestioned Endorsement, I asked him whether or not he knew that I was going to terminate the EV Mandate - It was in every speech I made, and in every conversation I had. He said he had no problems with that - I was very surprised! Additionally, Elon asked that one of his close friends run NASA and, while I thought his friend was very good, I was surprised to learn that he was a blue blooded Democrat, who had never contributed to a Republican before. Elon probably was, also. I also thought it inappropriate that a very close friend of Elon, who was in the Space Business, run NASA, when NASA is such a big part of Elon's corporate life. My Number One charge is to protect the American Public!",[],['gasoline'],
confine,115667445871563304,2025-12-05 14:32:37.952000+00:00,"I have just approved TINY CARS to be built in America. Manufacturers have long wanted to do this, just like they are so successfully built in other countries. They can be propelled by gasoline, electric, or hybrid. These cars of the very near future are inexpensive, safe, fuel efficient and, quite simply, AMAZING!!! START BUILDING THEM NOW! Thank you to the DOJ and the Departments of Transportation and Environment. ENJOY!!! President DONALD J. TRUMP",[],"['fuel', 'gasoline']",
confine,115227872322760999,2025-09-18 23:23:17.893000+00:00,"""On 27 August, the U.S. Military Academy at West Point reinstalled the nearly 20ft canvas portrait of Confederate General Robert E. Lee at the West Point Library on campus. The painting hung in the library for 70 years before it was ordered to be removed, as part of the Naming Commission in 2022 to take down items that commemorate or memorialize the Confederacy.""",[],['military'],
confine,116634703608757444,2026-05-25 10:18:59.733000+00:00,"Happy Memorial Day to all, including the Dumocrats, who disrespect our Military and all of the tremendous success that it has had over the last year. God Bless those that have made the ultimate sacrifice. I love you all! President DONALD J. TRUMP",[],['military'],
confine,114945847973193713,2025-07-31 04:00:47.833000+00:00,"I don’t care what India does with Russia. They can take their dead economies down together, for all I care. We have done very little business with India, their Tariffs are too high, among the highest in the World. Likewise, Russia and the USA do almost no business together. Let’s keep it that way, and tell Medvedev, the failed former President of Russia, who thinks he’s still President, to watch his words. He’s entering very dangerous territory!",['russia'],[],
confine,115703610330402175,2025-12-11 23:49:43.801000+00:00,"For years, Democrats ignored Violent and Vicious Crime of all shapes, sizes, colors, and types. Violent Criminals who should have been locked up were allowed to attack again. Democrats were also far too happy to let in the worst from the worst countries so they could rip off American Taxpayers. Democrats only think there is one crime – Not voting for them! Instead of protecting Americans and their Tax Dollars, Democrats chose instead to prosecute anyone they can find that wanted Safe and Secure Elections. Democrats have been relentless in their targeting of TINA PETERS, a Patriot who simply wanted to make sure that our Elections were Fair and Honest. Tina is sitting in a Colorado prison for the ""crime"" of demanding Honest Elections. Today I am granting Tina a full Pardon for her attempts to expose Voter Fraud in the Rigged 2020 Presidential Election!",[],['attack'],
confine,116099119307195442,2026-02-19 20:12:51.850000+00:00,"We are going to have the Save America Act, one way or the other, after approval by Congress through the very proper use of the Filibuster or, at minimum, by a Talking Filibuster, à la ""Mr. Smith Goes to Washington."" SAVE AMERICA ACT! 1. ALL VOTERS MUST SHOW VOTER I.D. (IDENTIFICATION!). 2. ALL VOTERS MUST SHOW PROOF OF CITIZENSHIP IN ORDER TO VOTE. 3. NO MAIL-IN BALLOTS (EXCEPT FOR ILLNESS, DISABILITY, MILITARY, OR TRAVEL!).",[],['military'],
confine,115321994845181490,2025-10-05 14:19:53.609000+00:00,"It will be a big day with the Navy. Leaving now. The United States has the greatest military, by far, in the World. This will be a show of Naval aptitude and strength. ENJOY WATCHING! It will be broadcast everywhere. President DJT",[],"['military', 'naval', 'navy']",
confine,116241553340894634,2026-03-16 23:55:42.726000+00:00,"NATO long warned of Russian, Chinese threats to Greenland, now rejects Trump's ownership solution: justthenews.com/government/sec",['russian'],[],
confine,114496851630865496,2025-05-12 20:55:07.355000+00:00,"We are going to slash the cost of prescription drugs, and we will bring fairness to America. Drug prices will come down—We're gonna cut out the middlemen and facilitate the direct sale of drugs at the most favored nation price directly to the American citizen!",[],['come down'],
confine,114310188132445566,2025-04-09 21:44:08.407000+00:00,"We are taking historic action to help American workers, miners, families, and consumers. We're ending Joe Biden's war on beautiful, clean coal once and for all, and we're gonna put the miners back to work!",[],['war'],
confine,116753053952043436,2026-06-15 07:57:02.656000+00:00,"The Dumocrats want FISA because that's what they used to go after me for three years during my First Term! I'm against FISA if it doesn't come with The Save America Act (Full version!) firmly attached to it. MAKE AMERICA GREAT AGAIN! THE SAVE AMERICA ACT! 1. ALL VOTERS MUST SHOW PHOTO I.D. (IDENTIFICATION!). 2. ALL VOTERS MUST SHOW PROOF OF CITIZENSHIP. 3. NO MAIL-IN BALLOTS (EXCEPT FOR ILLNESS, DISABILITY, MILITARY, OR TRAVEL!). 4. NO MEN IN WOMEN'S SPORTS. 5. NO TRANSGENDER MUTILIZATION SURGERY FOR OUR CHILDREN. Thank you for your attention to this matter! President DONALD J. TRUMP",[],['military'],
confine,114112015891353323,2025-03-05 21:46:19.982000+00:00,"""Shalom Hamas"" means Hello and Goodbye - You can choose. Release all of the Hostages now, not later, and immediately return all of the dead bodies of the people you murdered, or it is OVER for you. Only sick and twisted people keep bodies, and you are sick and twisted! I am sending Israel everything it needs to finish the job, not a single Hamas member will be safe if you don't do as I say. I have just met with your former Hostages whose lives you have destroyed. This is your last warning! For the leadership, now is the time to leave Gaza, while you still have a chance. Also, to the People of Gaza: A beautiful Future awaits, but not if you hold Hostages. If you do, you are DEAD! Make a SMART decision. RELEASE THE HOSTAGES NOW, OR THERE WILL BE HELL TO PAY LATER! DONALD J. TRUMP, PRESIDENT OF THE UNITED STATES OF AMERICA",[],['destroyed'],
confine,114082877976878390,2025-02-28 18:16:10.692000+00:00,"A Statement from President Donald J. Trump ""We had a very meaningful meeting in the White House today. Much was learned that could never be understood without conversation under such fire and pressure. It's amazing what comes out through emotion, and I have determined that President Zelenskyy is not ready for Peace if America is involved, because he feels our involvement gives him a big advantage in negotiations. I don't want advantage, I want PEACE. He disrespected the United States of America in its cherished Oval Office. He can come back when he is ready for Peace.""",['zelenskyy'],[],
confine,114145604547078768,2025-03-11 20:08:22.195000+00:00,"The price of eggs have come down, interest rates have come down, gasoline prices have come down—It's all coming down! We're doing it the right way, and I have tremendous confidence in this Country and in the people of this Country…",[],"['come down', 'coming down', 'gasoline']",
confine,116144552969293195,2026-02-27 20:47:14.516000+00:00,"THE UNITED STATES OF AMERICA WILL NEVER ALLOW A RADICAL LEFT, WOKE COMPANY TO DICTATE HOW OUR GREAT MILITARY FIGHTS AND WINS WARS! That decision belongs to YOUR COMMANDER-IN-CHIEF, and the tremendous leaders I appoint to run our Military. The Leftwing nut jobs at Anthropic have made a DISASTROUS MISTAKE trying to STRONG-ARM the Department of War, and force them to obey their Terms of Service instead of our Constitution. Their selfishness is putting AMERICAN LIVES at risk, our Troops in danger, and our National Security in JEOPARDY. Therefore, I am directing EVERY Federal Agency in the United States Government to IMMEDIATELY CEASE all use of Anthropic's technology. We don't need it, we don't want it, and will not do business with them again! There will be a Six Month phase out period for Agencies like the Department of War who are using Anthropic's products, at various levels. Anthropic better get their act together, and be helpful during this phase out period, or I will use the Full Power of the Presidency to make them comply, with major civil and criminal consequences to follow. WE will decide the fate of our Country — NOT some out-of-control, Radical Left AI company run by people who have no idea what the real World is all about. Thank you for your attention to this matter. MAKE AMERICA GREAT AGAIN! PRESIDENT DONALD J. TRUMP",[],"['military', 'war']",
confine,115227870570776224,2025-09-18 23:22:51.160000+00:00,"Ilhan Omar's Country of Somalia is plagued by a lack of central Government control, persistent Poverty, Hunger, Resurgent Terrorism, Piracy, decades of Civil War, Corruption, and pervasive Violence. 70% of the population lives in extreme Poverty, and widespread Food Insecurity. Somalia is consistently ranked among the World's Most Corrupt Countries, including Bribery, Embezzlement, and a Dysfunctional Government. All of this, and Ilhan Omar tells us how to run America! P.S. Wasn't she the one that married her brother in order to gain Citizenship??? What SCUM we have in our Country, telling us what to do, and how to do it. Thank you for your attention to this matter. MAKE AMERICA GREAT AGAIN!",[],['war'],
confine,116873651087558785,2026-07-06 15:06:28.909000+00:00,"From Greg Wischer at the United States Department of the Interior: “Another fountain has been fixed, beautified, and turned on — The Rawlins Park fountain! This fountain was defunct for nearly a decade, and the fountain's plumbing, electrical, mechanical systems all needed repairs. Like other parks with fountains, the park with this fountain was also beautified. The park features a magnolia-lined flagstone plaza with an octagonal bubbling fountain flanked by two 116-foot-long reflecting pools. The bronze statue of Union General John Aaron Rawlins—who was the closest advisor to Ulysses S. Grant during the Civil War and later served as Secretary of War under President Grant—was cleaned and waxed, too. The statue was cast from captured Confederate cannons and installed in 1874.”",[],['war'],
confine,116255809955960965,2026-03-19 12:21:21.408000+00:00,"Media, lawmakers downplay threat from the Iran regime, but evidence shows the true scope of danger: justthenews.com/government/sec",['iran'],[],
confine,113672861551554010,2024-12-18 08:23:36.545000+00:00,"No one can answer why we subsidize Canada to the tune of over $100,000,000 a year? Makes no sense! Many Canadians want Canada to become the 51st State. They would save massively on taxes and military protection. I think it is a great idea. 51st State!!!",[],['military'],
confine,114671706526373660,2025-06-12 18:03:01.322000+00:00,"Biden let 21 Million Unvetted, Illegal Aliens flood into the Country from some of the most dangerous and dysfunctional Nations on Earth — Many of them Rapists, Murderers, and Terrorists. This tsunami of Illegals has destroyed Americans' Public Schools, Hospitals, Parks, Community Resources, and Living Conditions. They have stolen American Jobs, consumed BILLIONS OF DOLLARS in Free Welfare, and turned once idyllic Communities, like Springfield, Ohio, into Third World Nightmares. I campaigned on, and received a Historic Mandate for, the largest Mass Deportation Program in American History. Polling shows overwhelming Public Support for getting the Illegals out, and that is exactly what we will do. As Commander-in-Chief, I will always protect and defend the Heroes of ICE and Border Patrol, whose work has already resulted in the Most Secure Border in American History. Anyone who assaults or attacks an ICE or Border Agent will do hard time in jail. Those who are here illegally should either self deport using the CBP Home App or, ICE will find you and remove you. Saving America is not negotiable!",[],['destroyed'],
confine,114145653738723042,2025-03-11 20:20:52.800000+00:00,"I am pleased to announce that Ambassador Michael George DeSombre will be nominated as the next United States Assistant Secretary of State for East Asia and the Pacific. During my First Term, Michael served as my Ambassador to the Kingdom of Thailand, and did a great job! Michael is a Partner at Sullivan Cromwell, where he heads up the Asia Mergers and Acquisitions, as well as the Korea and Southeast Asia practices. He is a graduate, magna cum laude, of Harvard Law School, and has a Bachelor's (Quantitative Economics) and Master's degree (East Asian Studies) from Stanford University, where he did his thesis on Chinese nuclear weapon strategy. I know Michael will work incredibly hard for our Country. Congratulations Michael!",[],['nuclear'],
confine,114415618596069518,2025-04-28 12:36:29.612000+00:00,"Good luck to the Great people of Canada. Elect the man who has the strength and wisdom to cut your taxes in half, increase your military power, for free, to the highest level in the World, have your Car, Steel, Aluminum, Lumber, Energy, and all other businesses, QUADRUPLE in size, WITH ZERO TARIFFS OR TAXES, if Canada becomes the cherished 51st. State of the United States of America. No more artificially drawn line from many years ago. Look how beautiful this land mass would be. Free access with NO BORDER. ALL POSITIVES WITH NO NEGATIVES. IT WAS MEANT TO BE! America can no longer subsidize Canada with the Hundreds of Billions of Dollars a year that we have been spending in the past. It makes no sense unless Canada is a State!",[],['military'],
confine,116294956989451533,2026-03-26 10:16:57.734000+00:00,"NATO NATIONS HAVE DONE ABSOLUTELY NOTHING TO HELP WITH THE LUNATIC NATION, NOW MILITARILY DECIMATED, OF IRAN. THE U.S.A. NEEDS NOTHING FROM NATO, BUT ""NEVER FORGET"" THIS VERY IMPORTANT POINT IN TIME! President DONALD J. TRUMP",['iran'],[],
confine,116182551337254643,2026-03-06 13:50:43.598000+00:00,"There will be no deal with Iran except UNCONDITIONAL SURRENDER! After that, and the selection of a GREAT & ACCEPTABLE Leader(s), we, and many of our wonderful and very brave allies and partners, will work tirelessly to bring Iran back from the brink of destruction, making it economically bigger, better, and stronger than ever before. IRAN WILL HAVE A GREAT FUTURE. ""MAKE IRAN GREAT AGAIN (MIGA!)."" Thank you for your attention to this matter! President DONALD J. TRUMP",['iran'],[],
confine,115951100180444245,2026-01-24 16:49:39.218000+00:00,"The GREAT and very BRAVE soldiers of the United Kingdom will always be with the United States of America! In Afghanistan, 457 died, many were badly injured, and they were among the greatest of all warriors. It's a bond too strong to ever be broken. The U.K. Military, with tremendous Heart and Soul, is second to none (except for the U.S.A.!). We love you all, and always will! President DONALD J. TRUMP",[],['military'],
confine,115925766187001811,2026-01-20 05:26:53.156000+00:00,"I had a very good telephone call with Mark Rutte, the Secretary General of NATO, concerning Greenland. I agreed to a meeting of the various parties in Davos, Switzerland. As I expressed to everyone, very plainly, Greenland is imperative for National and World Security. There can be no going back — On that, everyone agrees! The United States of America is the most powerful Country anywhere on the Globe, by far. Much of the reason for this is a rebuilding of our Military during my First Term, which rebuilding continues at even more expedited pace. We are the only POWER that can ensure PEACE throughout the World — And it is done, quite simply, through STRENGTH! PRESIDENT DONALD J. TRUMP",[],['military'],
confine,114675841423085927,2025-06-13 11:34:34.839000+00:00,"Two months ago I gave Iran a 60 day ultimatum to ""make a deal."" They should have done it! Today is day 61. I told them what to do, but they just couldn't get there. Now they have, perhaps, a second chance!",['iran'],[],
confine,115597077845312894,2025-11-23 04:17:07.083000+00:00,"THE TRAITORS THAT TOLD THE MILITARY TO DISOBEY MY ORDERS SHOULD BE IN JAIL RIGHT NOW, NOT ROAMING THE FAKE NEWS NETWORKS TRYING TO EXPLAIN THAT WHAT THEY SAID WAS OK. IT WASN'T, AND NEVER WILL BE! IT WAS SEDITION AT THE HIGHEST LEVEL, AND SEDITION IS A MAJOR CRIME. THERE CAN BE NO OTHER INTERPRETATION OF WHAT THEY SAID!",[],['military'],
